"","SampleID","Match","SampleSite","SampleDate","Date_propagated","Date_planted","Year_planted","Canopy_Height_cm","Width_cm","Width_2_cm","Mother_LS","Length_1_mm","Length_2_mm","Length_3_mm","Stem_Elongation_1_mm","Stem_Elongation_2_mm","Stem_Elongation_3_mm","Cutting_length","Cutting_diameter","biovolume","Site","SampleYear","mean_stem_elong","mean_leaf_length","mean_width","SampleID_standard"
"556","HER-SP 1","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,42.5,273.6,NA,1.6,NA,NA,NA,NA,NA,NA,111,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP1"
"557","HER-SP 10","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,31.9,197,NA,0.9,NA,NA,NA,NA,NA,NA,56,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP10"
"558","HER-SP 11","HER-SP 11","QHI",2014-08-15,NA,2014-08-24,2014,34.1,213.6,NA,1.2,NA,NA,NA,NA,NA,NA,54.3,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP11"
"559","HER-SP 12","HER-SP 12","QHI",2014-08-15,NA,2014-08-24,2014,37.5,270.4,NA,1,NA,NA,NA,NA,NA,NA,57.8,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP12"
"560","HER-SP 13","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,57.2,NA,NA,1.4,NA,NA,NA,NA,NA,NA,62.7,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP13"
"561","HER-SP 14","HER-SP 14","QHI",2014-08-15,NA,2014-08-24,2014,44.9,NA,NA,1.2,NA,NA,NA,NA,NA,NA,72.5,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP14"
"562","HER-SP 15","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,33.4,407,NA,1.2,NA,NA,NA,NA,NA,NA,53.7,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP15"
"563","HER-SP 16","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,55.3,NA,NA,1.5,NA,NA,NA,NA,NA,NA,63.9,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP16"
"564","HER-SP 17","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,34.1,314.5,NA,2.3,NA,NA,NA,NA,NA,NA,55.7,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP17"
"565","HER-SP 18","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,33.6,292.2,NA,1.2,NA,NA,NA,NA,NA,NA,46,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP18"
"566","HER-SP 19","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,45.5,NA,NA,1,NA,NA,NA,NA,NA,NA,61.9,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP19"
"567","HER-SP 2","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,37.5,481.1,NA,5.1,NA,NA,NA,NA,NA,NA,84.5,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP2"
"568","HER-SP 20","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,39.5,204.2,NA,0.7,NA,NA,NA,NA,NA,NA,56.4,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP20"
"569","HER-SP 21","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,38.1,NA,NA,1,NA,NA,NA,NA,NA,NA,47.6,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP21"
"570","HER-SP 22","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,32.2,307.4,NA,0.9,NA,NA,NA,NA,NA,NA,71.5,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP22"
"571","HER-SP 23","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,27.5,NA,NA,0.8,NA,NA,NA,NA,NA,NA,49.3,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP23"
"572","HER-SP 24","HER-SP 24","QHI",2014-08-15,NA,2014-08-24,2014,37.2,226,NA,0.8,NA,NA,NA,NA,NA,NA,54.5,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP24"
"573","HER-SP 25","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,36.8,137.3,NA,1,NA,NA,NA,NA,NA,NA,58.4,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP25"
"574","HER-SP 26","HER-SP 26","QHI",2014-08-15,NA,2014-08-24,2014,43.4,145.1,NA,1.1,NA,NA,NA,NA,NA,NA,62.3,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP26"
"575","HER-SP 27","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,30,226.1,NA,0.9,NA,NA,NA,NA,NA,NA,45.5,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP27"
"576","HER-SP 28","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,34,291,NA,1,NA,NA,NA,NA,NA,NA,52.3,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP28"
"577","HER-SP 29","HER-SP 29","QHI",2014-08-15,NA,2014-08-24,2014,27.7,441.3,NA,1.3,NA,NA,NA,NA,NA,NA,45.9,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP29"
"578","HER-SP 3","HER-SP 3","QHI",2014-08-15,NA,2014-08-24,2014,32.3,268,NA,1.3,NA,NA,NA,NA,NA,NA,68.3,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP3"
"579","HER-SP 30","HER-SP 30","QHI",2014-08-15,NA,2014-08-24,2014,32.9,350.9,NA,1.1,NA,NA,NA,NA,NA,NA,55.2,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP30"
"580","HER-SP 4","HER-SP 4","QHI",2014-08-15,NA,2014-08-24,2014,31.8,263,NA,1.4,NA,NA,NA,NA,NA,NA,55.9,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP4"
"581","HER-SP 5","HER-SP 5","QHI",2014-08-15,NA,2014-08-24,2014,31.6,115.5,NA,0.8,NA,NA,NA,NA,NA,NA,54.8,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP5"
"582","HER-SP 6","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,38.4,390,NA,1.2,NA,NA,NA,NA,NA,NA,61.6,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP6"
"583","HER-SP 7","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,29.9,NA,NA,1.4,NA,NA,NA,NA,NA,NA,69.4,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP7"
"584","HER-SP 8","#N/A","QHI",2014-08-15,NA,2014-08-24,2014,29.3,291.7,NA,1.1,NA,NA,NA,NA,NA,NA,53.8,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP8"
"585","HER-SP 9","HER-SP 9","QHI",2014-08-15,NA,2014-08-24,2014,38.4,284.3,NA,1.3,NA,NA,NA,NA,NA,NA,53.2,NA,NA,"Qikiqtaruk",2014,NA,NA,NA,"HERSP9"
"586","KL-SPS 1","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,95,361,NA,2.5,NA,NA,NA,NA,NA,NA,55,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS1"
"587","KL-SPS 10","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,51,200,NA,1.9,NA,NA,NA,NA,NA,NA,52,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS10"
"588","KL-SPS 12","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,106,429,NA,2.6,NA,NA,NA,NA,NA,NA,56,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS12"
"589","KL-SPS 13","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,53,293,NA,2.9,NA,NA,NA,NA,NA,NA,60,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS13"
"590","KL-SPS 14","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,39,105,NA,1,NA,NA,NA,NA,NA,NA,52,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS14"
"591","KL-SPS 15","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,67,130,NA,1.7,NA,NA,NA,NA,NA,NA,56,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS15"
"592","KL-SPS 16","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,77,176,NA,2.2,NA,NA,NA,NA,NA,NA,58,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS16"
"593","KL-SPS 17","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,61,196,NA,3.5,NA,NA,NA,NA,NA,NA,47,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS17"
"594","KL-SPS 18","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,67,132,NA,1.8,NA,NA,NA,NA,NA,NA,58,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS18"
"595","KL-SPS 19","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,93,208,NA,2.7,NA,NA,NA,NA,NA,NA,53,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS19"
"596","KL-SPS 2","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,104,208,NA,4.4,NA,NA,NA,NA,NA,NA,54,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS2"
"597","KL-SPS 20","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,51,123,NA,1.4,NA,NA,NA,NA,NA,NA,44,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS20"
"598","KL-SPS 3","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,124,287,NA,5,NA,NA,NA,NA,NA,NA,51,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS3"
"599","KL-SPS 4","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,87,324,NA,3.7,NA,NA,NA,NA,NA,NA,56,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS4"
"600","KL-SPS 5","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,88,272,NA,3.9,NA,NA,NA,NA,NA,NA,56,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS5"
"601","KL-SPS 6","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,66,202,NA,2.1,NA,NA,NA,NA,NA,NA,58,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS6"
"602","KL-SPS 7","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,44,143,NA,1.2,NA,NA,NA,NA,NA,NA,51,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS7"
"603","KL-SPS 8","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,50,146,NA,1.6,NA,NA,NA,NA,NA,NA,50,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS8"
"604","KL-SPS 9","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,55,109,NA,1.8,NA,NA,NA,NA,NA,NA,52,NA,NA,"Kluane",2014,NA,NA,NA,"KLSPS9"
"605","KL-SRS 1","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,73.1,196,NA,3.7,NA,NA,NA,NA,NA,NA,60,NA,NA,"Kluane",2014,NA,NA,NA,"KLSRS1"
"606","KL-SRS 12","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,47,66,NA,1.7,NA,NA,NA,NA,NA,NA,47,NA,NA,"Kluane",2014,NA,NA,NA,"KLSRS12"
"607","KL-SRS 13","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,54,185,NA,3.1,NA,NA,NA,NA,NA,NA,49,NA,NA,"Kluane",2014,NA,NA,NA,"KLSRS13"
"608","KL-SRS 14","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,56,119,NA,2.2,NA,NA,NA,NA,NA,NA,44,NA,NA,"Kluane",2014,NA,NA,NA,"KLSRS14"
"609","KL-SRS 15","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,70,143,NA,3,NA,NA,NA,NA,NA,NA,52,NA,NA,"Kluane",2014,NA,NA,NA,"KLSRS15"
"610","KL-SRS 16","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,51,139,NA,2.2,NA,NA,NA,NA,NA,NA,46,NA,NA,"Kluane",2014,NA,NA,NA,"KLSRS16"
"611","KL-SRS 19","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,62,176,NA,1.7,NA,NA,NA,NA,NA,NA,58,NA,NA,"Kluane",2014,NA,NA,NA,"KLSRS19"
"612","KL-SRS 2","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,80.3,181,NA,4.8,NA,NA,NA,NA,NA,NA,72,NA,NA,"Kluane",2014,NA,NA,NA,"KLSRS2"
"613","KL-SRS 3","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,61,143,NA,3.3,NA,NA,NA,NA,NA,NA,47,NA,NA,"Kluane",2014,NA,NA,NA,"KLSRS3"
"614","KL-SRS 4","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,56.6,186,NA,3.1,NA,NA,NA,NA,NA,NA,50,NA,NA,"Kluane",2014,NA,NA,NA,"KLSRS4"
"615","KL-SRS 5","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,57.5,137,NA,2.7,NA,NA,NA,NA,NA,NA,53,NA,NA,"Kluane",2014,NA,NA,NA,"KLSRS5"
"616","KL-SRS 7","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,44.5,126,NA,1.2,NA,NA,NA,NA,NA,NA,46,NA,NA,"Kluane",2014,NA,NA,NA,"KLSRS7"
"617","KL-SRS 8","#N/A","Pika Camp",2014-07-07,NA,2014-07-10,2014,63,68,NA,2.1,NA,NA,NA,NA,NA,NA,47,NA,NA,"Kluane",2014,NA,NA,NA,"KLSRS8"
"618","KL-SRE 8","#N/A","Pika Camp",2013-08-18,NA,2013-08-21,2013,64,124,89,1.1,NA,NA,NA,NA,NA,NA,NA,NA,706304,"Kluane",2013,NA,NA,106.5,"KLSRE8"
"619","KL-SPC 1","KL-SPC 1","Pika Camp",2013-08-11,NA,2013-08-13,2013,150,487,355,5.8,NA,NA,NA,NA,NA,NA,NA,NA,25932750,"Kluane",2013,NA,NA,421,"KLSPC1"
"620","KL-SPC 10","KL-SPC 10","Pika Camp",2013-08-11,NA,2013-08-13,2013,41,344,259,1.1,NA,NA,NA,NA,NA,NA,NA,NA,3652936,"Kluane",2013,NA,NA,301.5,"KLSPC10"
"621","KL-SPC 11","#N/A","Pika Camp",2013-08-11,NA,2013-08-13,2013,83,397,298,3.2,NA,NA,NA,NA,NA,NA,NA,NA,9819398,"Kluane",2013,NA,NA,347.5,"KLSPC11"
"622","KL-SPC 12","KL-SPC 12","Pika Camp",2013-08-11,NA,2013-08-13,2013,97,419,176,3,NA,NA,NA,NA,NA,NA,NA,NA,7153168,"Kluane",2013,NA,NA,297.5,"KLSPC12"
"623","KL-SPC 13","KL-SPC 13","Pika Camp",2013-08-11,NA,2013-08-13,2013,102,128,126,2,NA,NA,NA,NA,NA,NA,NA,NA,1645056,"Kluane",2013,NA,NA,127,"KLSPC13"
"624","KL-SPC 14","#N/A","Pika Camp",2013-08-11,NA,2013-08-13,2013,166,345,157,6.9,NA,NA,NA,NA,NA,NA,NA,NA,8991390,"Kluane",2013,NA,NA,251,"KLSPC14"
"625","KL-SPC 15","#N/A","Pika Camp",2013-08-11,NA,2013-08-13,2013,111,490,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",2013,NA,NA,NA,"KLSPC15"
"626","KL-SPC 2","KL-SPC 2","Pika Camp",2013-08-11,NA,2013-08-13,2013,77,453,223,3,NA,NA,NA,NA,NA,NA,NA,NA,7778463,"Kluane",2013,NA,NA,338,"KLSPC2"
"627","KL-SPC 3","KL-SPC 3","Pika Camp",2013-08-11,NA,2013-08-13,2013,118,447,339,5.9,NA,NA,NA,NA,NA,NA,NA,NA,17880894,"Kluane",2013,NA,NA,393,"KLSPC3"
"628","KL-SPC 4","#N/A","Pika Camp",2013-08-11,NA,2013-08-13,2013,95,462,155,3.6,NA,NA,NA,NA,NA,NA,NA,NA,6802950,"Kluane",2013,NA,NA,308.5,"KLSPC4"
"629","KL-SPC 5","#N/A","Pika Camp",2013-08-11,NA,2013-08-13,2013,220,NA,296,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",2013,NA,NA,NA,"KLSPC5"
"630","KL-SPC 6","#N/A","Pika Camp",2013-08-11,NA,2013-08-13,2013,42,194,108,1,NA,NA,NA,NA,NA,NA,NA,NA,879984,"Kluane",2013,NA,NA,151,"KLSPC6"
"631","KL-SPC 7","#N/A","Pika Camp",2013-08-11,NA,2013-08-13,2013,51,NA,249,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",2013,NA,NA,NA,"KLSPC7"
"632","KL-SPC 8","KL-SPC 8","Pika Camp",2013-08-11,NA,2013-08-13,2013,62,466,282,2.5,NA,NA,NA,NA,NA,NA,NA,NA,8147544,"Kluane",2013,NA,NA,374,"KLSPC8"
"633","KL-SPC 9","KL-SPC 9","Pika Camp",2013-08-11,NA,2013-08-13,2013,48,374,354,1,NA,NA,NA,NA,NA,NA,NA,NA,6355008,"Kluane",2013,NA,NA,364,"KLSPC9"
"634","KL-SRC 1","KL-SRC 1","Pika Camp",2013-08-11,NA,2013-08-13,2013,163,275,178,6.5,NA,NA,NA,NA,NA,NA,NA,NA,7978850,"Kluane",2013,NA,NA,226.5,"KLSRC1"
"635","KL-SRC 10","KL-SRC 10","Pika Camp",2013-08-11,NA,2013-08-13,2013,69,178,237,2.7,NA,NA,NA,NA,NA,NA,NA,NA,2910834,"Kluane",2013,NA,NA,207.5,"KLSRC10"
"636","KL-SRC 11","KL-SRC 11","Pika Camp",2013-08-11,NA,2013-08-13,2013,137,327,288,4.7,NA,NA,NA,NA,NA,NA,NA,NA,12902112,"Kluane",2013,NA,NA,307.5,"KLSRC11"
"637","KL-SRC 12","#N/A","Pika Camp",2013-08-11,NA,2013-08-13,2013,161,325,394,5.5,NA,NA,NA,NA,NA,NA,NA,NA,20616050,"Kluane",2013,NA,NA,359.5,"KLSRC12"
"638","KL-SRC 13","KL-SRC 13","Pika Camp",2013-08-11,NA,2013-08-13,2013,138,202,134,2.6,NA,NA,NA,NA,NA,NA,NA,NA,3735384,"Kluane",2013,NA,NA,168,"KLSRC13"
"639","KL-SRC 14","#N/A","Pika Camp",2013-08-11,NA,2013-08-13,2013,193,215,149,5.4,NA,NA,NA,NA,NA,NA,NA,NA,6182755,"Kluane",2013,NA,NA,182,"KLSRC14"
"640","KL-SRC 15","#N/A","Pika Camp",2013-08-11,NA,2013-08-13,2013,178,510,NA,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",2013,NA,NA,NA,"KLSRC15"
"641","KL-SRC 3","#N/A","Pika Camp",2013-08-11,NA,2013-08-13,2013,146,184,169,7.1,NA,NA,NA,NA,NA,NA,NA,NA,4540016,"Kluane",2013,NA,NA,176.5,"KLSRC3"
"642","KL-SRC 4","#N/A","Pika Camp",2013-08-11,NA,2013-08-13,2013,134,NA,201,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Kluane",2013,NA,NA,NA,"KLSRC4"
"643","KL-SRC 5","#N/A","Pika Camp",2013-08-11,NA,2013-08-13,2013,118,156,74,3.9,NA,NA,NA,NA,NA,NA,NA,NA,1362192,"Kluane",2013,NA,NA,115,"KLSRC5"
"644","KL-SRC 7","KL-SRC 7","Pika Camp",2013-08-11,NA,2013-08-13,2013,155,198,178,5.5,NA,NA,NA,NA,NA,NA,NA,NA,5462820,"Kluane",2013,NA,NA,188,"KLSRC7"
"645","KL-SRC 8","#N/A","Pika Camp",2013-08-11,NA,2013-08-13,2013,38,112,78,2.4,NA,NA,NA,NA,NA,NA,NA,NA,331968,"Kluane",2013,NA,NA,95,"KLSRC8"
"646","KL-SRC 9","#N/A","Pika Camp",2013-08-11,NA,2013-08-13,2013,53,179,134,2.4,NA,NA,NA,NA,NA,NA,NA,NA,1271258,"Kluane",2013,NA,NA,156.5,"KLSRC9"
"647","KL-SPE 11","KL-SPE 11","Pika Camp",2013-08-10,NA,2013-08-13,2013,58,128,99,1.6,NA,NA,NA,NA,NA,NA,NA,NA,734976,"Kluane",2013,NA,NA,113.5,"KLSPE11"
"648","KL-SPE 12","KL-SPE 12","Pika Camp",2013-08-10,NA,2013-08-13,2013,41,37,82,1.9,NA,NA,NA,NA,NA,NA,NA,NA,124394,"Kluane",2013,NA,NA,59.5,"KLSPE12"
"649","KL-SPE 14","KL-SPE 14","Pika Camp",2013-08-10,NA,2013-08-13,2013,72,184,140,2.4,NA,NA,NA,NA,NA,NA,NA,NA,1854720,"Kluane",2013,NA,NA,162,"KLSPE14"
"650","KL-SPE 15","KL-SPE 15","Pika Camp",2013-08-10,NA,2013-08-13,2013,27,136,103,1.3,NA,NA,NA,NA,NA,NA,NA,NA,378216,"Kluane",2013,NA,NA,119.5,"KLSPE15"
"651","KL-SPE 2","KL-SPE 2","Pika Camp",2013-08-10,NA,2013-08-13,2013,46,227,170,2.8,NA,NA,NA,NA,NA,NA,NA,NA,1775140,"Kluane",2013,NA,NA,198.5,"KLSPE2"
"652","KL-SPE 3","KL-SPE 3","Pika Camp",2013-08-10,NA,2013-08-13,2013,44,118,111,2.1,NA,NA,NA,NA,NA,NA,NA,NA,576312,"Kluane",2013,NA,NA,114.5,"KLSPE3"
"653","KL-SPE 4","KL-SPE 4","Pika Camp",2013-08-10,NA,2013-08-13,2013,52,218,173,2.4,NA,NA,NA,NA,NA,NA,NA,NA,1961128,"Kluane",2013,NA,NA,195.5,"KLSPE4"
"654","KL-SPE 5","KL-SPE 5","Pika Camp",2013-08-10,NA,2013-08-13,2013,35,108,567,0.9,NA,NA,NA,NA,NA,NA,NA,NA,2143260,"Kluane",2013,NA,NA,337.5,"KLSPE5"
"655","KL-SPE 6","KL-SPE 6","Pika Camp",2013-08-10,NA,2013-08-13,2013,37,54,40,0.5,NA,NA,NA,NA,NA,NA,NA,NA,79920,"Kluane",2013,NA,NA,47,"KLSPE6"
"656","KL-SPE 7","KL-SPE 7","Pika Camp",2013-08-10,NA,2013-08-13,2013,66,274,174,1.7,NA,NA,NA,NA,NA,NA,NA,NA,3146616,"Kluane",2013,NA,NA,224,"KLSPE7"
"657","KL-SPE 8","KL-SPE 8","Pika Camp",2013-08-10,NA,2013-08-13,2013,47,262,148,1.3,NA,NA,NA,NA,NA,NA,NA,NA,1822472,"Kluane",2013,NA,NA,205,"KLSPE8"
"658","KL-SPE 9","KL-SPE 9","Pika Camp",2013-08-10,NA,2013-08-13,2013,58,259,251,2.4,NA,NA,NA,NA,NA,NA,NA,NA,3770522,"Kluane",2013,NA,NA,255,"KLSPE9"
"659","KL-SRE 1","#N/A","Pika Camp",2013-08-10,NA,2013-08-13,2013,43,145,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,573620,"Kluane",2013,NA,NA,118.5,"KLSRE1"
"660","KL-SRE 11","KL-SRE 11","Pika Camp",2013-08-10,NA,2013-08-13,2013,34,62,56,1.1,NA,NA,NA,NA,NA,NA,NA,NA,118048,"Kluane",2013,NA,NA,59,"KLSRE11"
"661","KL-SRE 12","#N/A","Pika Camp",2013-08-10,NA,2013-08-13,2013,36,46,27,1.1,NA,NA,NA,NA,NA,NA,NA,NA,44712,"Kluane",2013,NA,NA,36.5,"KLSRE12"
"662","KL-SRE 13","KL-SRE 13","Pika Camp",2013-08-10,NA,2013-08-13,2013,43,130,89,1.4,NA,NA,NA,NA,NA,NA,NA,NA,497510,"Kluane",2013,NA,NA,109.5,"KLSRE13"
"663","KL-SRE 14","KL-SRE 14","Pika Camp",2013-08-10,NA,2013-08-13,2013,35,62,142,1.7,NA,NA,NA,NA,NA,NA,NA,NA,308140,"Kluane",2013,NA,NA,102,"KLSRE14"
"664","KL-SRE 15","KL-SRE 15","Pika Camp",2013-08-10,NA,2013-08-13,2013,48,119,69,1.9,NA,NA,NA,NA,NA,NA,NA,NA,394128,"Kluane",2013,NA,NA,94,"KLSRE15"
"665","KL-SRE 3","#N/A","Pika Camp",2013-08-10,NA,2013-08-13,2013,49,48,39,1.4,NA,NA,NA,NA,NA,NA,NA,NA,91728,"Kluane",2013,NA,NA,43.5,"KLSRE3"
"666","KL-SRE 5","#N/A","Pika Camp",2013-08-10,NA,2013-08-13,2013,36,60,42,1.2,NA,NA,NA,NA,NA,NA,NA,NA,90720,"Kluane",2013,NA,NA,51,"KLSRE5"
